person_id,age,sex,geo_unit
158282,6,female,BR00013
158283,6,female,BR00013
158284,6,female,BR00013
158286,6,female,BR00013
158288,6,female,BR00013
158294,6,female,BR00013
158298,6,female,BR00013
158299,6,female,BR00013
158301,6,female,BR00013
158303,6,female,BR00013
158306,6,female,BR00013
158309,6,female,BR00013
158312,6,female,BR00013
158315,6,female,BR00013
158316,6,female,BR00013
158322,6,female,BR00013
158325,6,female,BR00013
158330,6,female,BR00013
158333,6,female,BR00013
158338,6,female,BR00013
158343,6,female,BR00013
158345,6,female,BR00013
158349,6,female,BR00013
158350,6,female,BR00013
158356,6,female,BR00013
158357,6,female,BR00013
158358,6,female,BR00013
158365,6,female,BR00013
158366,6,female,BR00013
158367,6,female,BR00013
158369,6,female,BR00013
158370,6,female,BR00013
158373,6,female,BR00013
158383,6,female,BR00013
158386,6,female,BR00013
158387,6,female,BR00013
158388,6,female,BR00013
158390,6,female,BR00013
158392,6,female,BR00013
158393,6,female,BR00013
158398,6,female,BR00013
158399,6,female,BR00013
158402,6,female,BR00013
158404,6,female,BR00013
158405,6,female,BR00013
158406,6,female,BR00013
158407,6,female,BR00013
158415,6,female,BR00013
158416,6,female,BR00013
158431,6,female,BR00013
158432,6,female,BR00013
158438,6,female,BR00013
158439,6,female,BR00013
158440,6,female,BR00013
158443,6,female,BR00013
158444,6,female,BR00013
158445,6,female,BR00013
158449,6,female,BR00013
158453,6,female,BR00013
158454,6,female,BR00013
158455,6,female,BR00013
158456,6,female,BR00013
158458,6,female,BR00013
158462,6,female,BR00013
158463,6,female,BR00013
158464,6,female,BR00013
158467,6,female,BR00013
158468,6,female,BR00013
158469,6,female,BR00013
158472,6,female,BR00013
158473,6,female,BR00013
158479,6,female,BR00013
158482,6,female,BR00013
158484,6,female,BR00013
158485,6,female,BR00013
158490,6,female,BR00013
158496,6,female,BR00013
158497,6,female,BR00013
158500,6,female,BR00013
158502,6,female,BR00013
158506,6,female,BR00013
158507,6,female,BR00013
158508,6,female,BR00013
158512,6,female,BR00013
158513,6,female,BR00013
158515,6,female,BR00013
158518,6,female,BR00013
158520,6,female,BR00013
158521,6,female,BR00013
158522,6,female,BR00013
158523,6,female,BR00013
158525,6,female,BR00013
158527,6,female,BR00013
158528,6,female,BR00013
158531,6,female,BR00013
158532,6,female,BR00013
158533,6,female,BR00013
158534,6,female,BR00013
158535,6,female,BR00013
158545,6,female,BR00013
158546,6,female,BR00013
158550,6,female,BR00013
158551,6,female,BR00013
158553,6,female,BR00013
158558,6,female,BR00013
158561,6,female,BR00013
158562,6,female,BR00013
158565,6,female,BR00013
158566,6,female,BR00013
158567,6,female,BR00013
158571,6,female,BR00013
158572,6,female,BR00013
158573,6,female,BR00013
158576,6,female,BR00013
158577,6,female,BR00013
158578,6,female,BR00013
158586,6,female,BR00013
158588,6,female,BR00013
158591,6,female,BR00013
158593,6,female,BR00013
158594,6,female,BR00013
158595,6,female,BR00013
158604,6,female,BR00013
158614,6,female,BR00013
158616,6,female,BR00013
158618,6,female,BR00013
158621,6,female,BR00013
158624,6,female,BR00013
158626,6,female,BR00013
158631,6,female,BR00013
158636,6,female,BR00013
158637,6,female,BR00013
158638,6,female,BR00013
158640,6,female,BR00013
158642,6,female,BR00013
158652,6,female,BR00013
158654,6,female,BR00013
158657,6,female,BR00013
158659,6,female,BR00013
158660,6,female,BR00013
158661,6,female,BR00013
158663,6,female,BR00013
158664,6,female,BR00013
158674,6,female,BR00013
158680,6,female,BR00013
158685,6,female,BR00013
158690,6,female,BR00013
158691,6,female,BR00013
158699,6,female,BR00013
158705,6,female,BR00013
158710,6,female,BR00013
158715,6,female,BR00013
158718,6,female,BR00013
158720,6,female,BR00013
158722,6,female,BR00013
158723,6,female,BR00013
158727,6,female,BR00013
158730,6,female,BR00013
158735,6,female,BR00013
158737,6,female,BR00013
158740,6,female,BR00013
158743,6,female,BR00013
158745,6,female,BR00013
158748,6,female,BR00013
158750,6,female,BR00013
158752,6,female,BR00013
158759,6,female,BR00013
158765,6,female,BR00013
158768,6,female,BR00013
158774,6,female,BR00013
158778,6,female,BR00013
158779,6,female,BR00013
158782,6,female,BR00013
158783,6,female,BR00013
158789,6,female,BR00013
158791,6,female,BR00013
158794,6,female,BR00013
158807,6,female,BR00013
158824,6,female,BR00013
158829,6,female,BR00013
158834,6,female,BR00013
158836,6,female,BR00013
158840,6,female,BR00013
158843,6,female,BR00013
158844,6,female,BR00013
158846,6,female,BR00013
158854,6,female,BR00013
158863,6,female,BR00014
158864,6,female,BR00014
158865,6,female,BR00015
158869,6,female,BR00015
158870,6,female,BR00015
158873,6,female,BR00015
158874,6,female,BR00015
158876,6,female,BR00015
158877,6,female,BR00015
158881,6,female,BR00015
158885,6,female,BR00015
158886,6,female,BR00015
158887,6,female,BR00015
158888,6,female,BR00015
158895,6,female,BR00015
158896,6,female,BR00015
158898,6,female,BR00015
158899,6,female,BR00015
158901,6,female,BR00015
158902,6,female,BR00015
158903,6,female,BR00015
158906,6,female,BR00016
158909,6,female,BR00016
158911,6,female,BR00016
158912,6,female,BR00016
158914,6,female,BR00016
158917,6,female,BR00016
158919,6,female,BR00016
158924,6,female,BR00016
158929,6,female,BR00017
158931,6,female,BR00017
158933,6,female,BR00017
158938,6,female,BR00017
158940,6,female,BR00017
158942,6,female,BR00017
158943,6,female,BR00017
158946,6,female,BR00017
158948,6,female,BR00017
158953,6,female,BR00017
158955,6,female,BR00017
158956,6,female,BR00017
158968,6,female,BR00017
158970,6,female,BR00017
158971,6,female,BR00017
158973,6,female,BR00017
158976,6,female,BR00017
158977,6,female,BR00017
158978,6,female,BR00017
158981,6,female,BR00017
158982,6,female,BR00017
158983,6,female,BR00017
158987,6,female,BR00017
158989,6,female,BR00017
158996,6,female,BR00017
158999,6,female,BR00017
159001,6,female,BR00017
159002,6,female,BR00017
159004,6,female,BR00017
159006,6,female,BR00017
159008,6,female,BR00017
159010,6,female,BR00018
159013,6,female,BR00018
159016,6,female,BR00018
159017,6,female,BR00018
159023,6,female,BR00018
159030,6,female,BR00018
159034,6,female,BR00018
159036,6,female,BR00018
159037,6,female,BR00018
159047,6,female,BR00018
159049,6,female,BR00018
159050,6,female,BR00018
159053,6,female,BR00018
159055,6,female,BR00018
159058,6,female,BR00018
159061,6,female,BR00018
159064,6,female,BR00018
159067,6,female,BR00018
159071,6,female,BR00018
159073,6,female,BR00018
159078,6,female,BR00018
159082,6,female,BR00018
159083,6,female,BR00018
159085,6,female,BR00018
159086,6,female,BR00018
159089,6,female,BR00018
159093,6,female,BR00018
159096,6,female,BR00018
159100,6,female,BR00018
159103,6,female,BR00018
159108,6,female,BR00018
159111,6,female,BR00018
159114,6,female,BR00018
159115,6,female,BR00018
159122,6,female,BR00018
159124,6,female,BR00018
159126,6,female,BR00018
159128,6,female,BR00018
159129,6,female,BR00018
159130,6,female,BR00018
159131,6,female,BR00018
159132,6,female,BR00018
159134,6,female,BR00018
159139,6,female,BR00018
159140,6,female,BR00018
159143,6,female,BR00018
159144,6,female,BR00018
159145,6,female,BR00018
159148,6,female,BR00018
159149,6,female,BR00018
159150,6,female,BR00018
159155,6,female,BR00018
159157,6,female,BR00018
159158,6,female,BR00018
159159,6,female,BR00018
159162,6,female,BR00018
159163,6,female,BR00018
159166,6,female,BR00018
159168,6,female,BR00018
159169,6,female,BR00018
159170,6,female,BR00018
159171,6,female,BR00018
159175,6,female,BR00018
159176,6,female,BR00018
159177,6,female,BR00018
159178,6,female,BR00018
159184,6,female,BR00018
159185,6,female,BR00018
159186,6,female,BR00018
159187,6,female,BR00018
159190,6,female,BR00018
159192,6,female,BR00018
159196,6,female,BR00018
159200,6,female,BR00018
159201,6,female,BR00018
159202,6,female,BR00018
159204,6,female,BR00018
159205,6,female,BR00018
159213,6,female,BR00018
159215,6,female,BR00018
159217,6,female,BR00018
159221,6,female,BR00018
159223,6,female,BR00018
159228,6,female,BR00018
159230,6,female,BR00018
159231,6,female,BR00018
159232,6,female,BR00018
159238,6,female,BR00018
159242,6,female,BR00018
159254,6,female,BR00018
159255,6,female,BR00018
159257,6,female,BR00018
159261,6,female,BR00018
159267,6,female,BR00018
159269,6,female,BR00018
159270,6,female,BR00018
159271,6,female,BR00018
159273,6,female,BR00018
159278,6,female,BR00018
159281,6,female,BR00018
159285,6,female,BR00018
159286,6,female,BR00018
159287,6,female,BR00018
159294,6,female,BR00018
159295,6,female,BR00018
159296,6,female,BR00018
159297,6,female,BR00018
159301,6,female,BR00018
159303,6,female,BR00018
159304,6,female,BR00018
159306,6,female,BR00018
159307,6,female,BR00018
159309,6,female,BR00018
159310,6,female,BR00018
159317,6,female,BR00018
159321,6,female,BR00018
159322,6,female,BR00018
159324,6,female,BR00018
159325,6,female,BR00018
159326,6,female,BR00018
159330,6,female,BR00018
159331,6,female,BR00018
159339,6,female,BR00018
159344,6,female,BR00018
159348,6,female,BR00018
159357,6,female,BR00018
159360,6,female,BR00018
159365,6,female,BR00018
159367,6,female,BR00018
159369,6,female,BR00018
159370,6,female,BR00018
159374,6,female,BR00018
159377,6,female,BR00018
159379,6,female,BR00018
159380,6,female,BR00018
159381,6,female,BR00018
159383,6,female,BR00018
159390,6,female,BR00018
159391,6,female,BR00018
159392,6,female,BR00018
159395,6,female,BR00018
159396,6,female,BR00018
159399,6,female,BR00018
159400,6,female,BR00018
159402,6,female,BR00018
159403,6,female,BR00018
159404,6,female,BR00018
159412,6,female,BR00018
159414,6,female,BR00018
159418,6,female,BR00018
159420,6,female,BR00018
159421,6,female,BR00018
159423,6,female,BR00018
159432,6,female,BR00018
159435,6,female,BR00018
159439,6,female,BR00018
159440,6,female,BR00018
159441,6,female,BR00018
159443,6,female,BR00018
159444,6,female,BR00018
159446,6,female,BR00018
159450,6,female,BR00018
159451,6,female,BR00018
159452,6,female,BR00018
159455,6,female,BR00018
159459,6,female,BR00018
159460,6,female,BR00018
159462,6,female,BR00018
159467,6,female,BR00018
159469,6,female,BR00018
159470,6,female,BR00018
159471,6,female,BR00018
159472,6,female,BR00018
159473,6,female,BR00018
159475,6,female,BR00018
159476,6,female,BR00018
159478,6,female,BR00018
159479,6,female,BR00018
159481,6,female,BR00018
159482,6,female,BR00018
159485,6,female,BR00018
159487,6,female,BR00018
159488,6,female,BR00018
159491,6,female,BR00018
159492,6,female,BR00018
159493,6,female,BR00018
159494,6,female,BR00018
159497,6,female,BR00018
159501,6,female,BR00018
159503,6,female,BR00018
159507,6,female,BR00018
159511,6,female,BR00018
159514,6,female,BR00018
159516,6,female,BR00018
159517,6,female,BR00018
159518,6,female,BR00018
159519,6,female,BR00018
159521,6,female,BR00018
159522,6,female,BR00018
159527,6,female,BR00018
159529,6,female,BR00018
159532,6,female,BR00018
159533,6,female,BR00018
159535,6,female,BR00018
159538,6,female,BR00018
159540,6,female,BR00018
159543,6,female,BR00018
159544,6,female,BR00018
159545,6,female,BR00018
159551,6,female,BR00018
159552,6,female,BR00018
159554,6,female,BR00018
159556,6,female,BR00018
159557,6,female,BR00018
159565,6,female,BR00018
159566,6,female,BR00018
159569,6,female,BR00018
159570,6,female,BR00018
159572,6,female,BR00018
159578,6,female,BR00018
159582,6,female,BR00018
159592,6,female,BR00018
159593,6,female,BR00018
159595,6,female,BR00018
159602,6,female,BR00018
159604,6,female,BR00018
159605,6,female,BR00018
159609,6,female,BR00018
159610,6,female,BR00018
159613,6,female,BR00018
159615,6,female,BR00019
159616,6,female,BR00019
159618,6,female,BR00019
159624,6,female,BR00019
159626,6,female,BR00019
159628,6,female,BR00020
159634,6,female,BR00020
159635,6,female,BR00020
159637,6,female,BR00021
159639,6,female,BR00021
159641,6,female,BR00021
159645,6,female,BR00021
159646,6,female,BR00021
159649,6,female,BR00021
159650,6,female,BR00021
159654,6,female,BR00021
159655,6,female,BR00021
159658,6,female,BR00021
159660,6,female,BR00022
159662,6,female,BR00022
159665,6,female,BR00022
159667,6,female,BR00022
159668,6,female,BR00022
159671,6,female,BR00023
159672,6,female,BR00023
159674,6,female,BR00023
159677,6,female,BR00023
159681,6,female,BR00023
159682,6,female,BR00023
159684,6,female,BR00023
159685,6,female,BR00023
159690,6,female,BR00023
159692,6,female,BR00023
159694,6,female,BR00023
159696,6,female,BR00023
159698,6,female,BR00023
159699,6,female,BR00023
159701,6,female,BR00023
159702,6,female,BR00023
159703,6,female,BR00023
159704,6,female,BR00023
159706,6,female,BR00023
159708,6,female,BR00023
159716,6,female,BR00023
159718,6,female,BR00023
159719,6,female,BR00023
159720,6,female,BR00023
159721,6,female,BR00023
159722,6,female,BR00024
159723,6,female,BR00024
159725,6,female,BR00024
159726,6,female,BR00024
159728,6,female,BR00024
159729,6,female,BR00024
159730,6,female,BR00024
159731,6,female,BR00024
159732,6,female,BR00024
159736,6,female,BR00024
159739,6,female,BR00025
159742,6,female,BR00025
159743,6,female,BR00025
159747,6,female,BR00025
159751,6,female,BR00026
159754,6,female,BR00026
159756,6,female,BR00026
159760,6,female,BR00026
159761,6,female,BR00026
159762,6,female,BR00026
159765,6,female,BR00026
159766,6,female,BR00026
159769,6,female,BR00026
159770,6,female,BR00026
159771,6,female,BR00026
159773,6,female,BR00026
159777,6,female,BR00026
159780,6,female,BR00026
159781,6,female,BR00026
159782,6,female,BR00026
159783,6,female,BR00026
159786,6,female,BR00026
159788,6,female,BR00026
159794,6,female,BR00026
159795,6,female,BR00026
159796,6,female,BR00026
159798,6,female,BR00026
159800,6,female,BR00026
159801,6,female,BR00026
159803,6,female,BR00026
159804,6,female,BR00026
159806,6,female,BR00026
159807,6,female,BR00026
159808,6,female,BR00026
159809,6,female,BR00026
159813,6,female,BR00026
159814,6,female,BR00026
159815,6,female,BR00026
159817,6,female,BR00026
159818,6,female,BR00026
159820,6,female,BR00026
159822,6,female,BR00026
159825,6,female,BR00026
159826,6,female,BR00026
159827,6,female,BR00026
159832,6,female,BR00026
159833,6,female,BR00026
159834,6,female,BR00026
159835,6,female,BR00026
159837,6,female,BR00026
159838,6,female,BR00026
159841,6,female,BR00026
159847,6,female,BR00026
159850,6,female,BR00026
159851,6,female,BR00026
159853,6,female,BR00026
159854,6,female,BR00026
159855,6,female,BR00026
159856,6,female,BR00026
159858,6,female,BR00026
159859,6,female,BR00026
159861,6,female,BR00026
159864,6,female,BR00026
159866,6,female,BR00026
159868,6,female,BR00026
159871,6,female,BR00026
159873,6,female,BR00026
159874,6,female,BR00026
159876,6,female,BR00027
159877,6,female,BR00027
159878,6,female,BR00027
159882,6,female,BR00027
159883,6,female,BR00027
159885,6,female,BR00027
159886,6,female,BR00027
159892,6,female,BR00027
159893,6,female,BR00027
159897,6,female,BR00027
159900,6,female,BR00027
159902,6,female,BR00027
159908,6,female,BR00027
159909,6,female,BR00027
159910,6,female,BR00027
159913,6,female,BR00027
159914,6,female,BR00027
159915,6,female,BR00027
159917,6,female,BR00028
159920,6,female,BR00028
159921,6,female,BR00028
159922,6,female,BR00028
159923,6,female,BR00028
159927,6,female,BR00028
159936,6,female,BR00028
159937,6,female,BR00029
159939,6,female,BR00029
159947,6,female,BR00029
159950,6,female,BR00029
159958,6,female,BR00029
159961,6,female,BR00029
159965,6,female,BR00029
159966,6,female,BR00029
159969,6,female,BR00029
159971,6,female,BR00029
159973,6,female,BR00029
159974,6,female,BR00029
159976,6,female,BR00029
159980,6,female,BR00029
159982,6,female,BR00029
159983,6,female,BR00029
159985,6,female,BR00029
159986,6,female,BR00029
159987,6,female,BR00029
159990,6,female,BR00029
159993,6,female,BR00029
159994,6,female,BR00029
160005,6,female,BR00030
160006,6,female,BR00030
160009,6,female,BR00031
160018,6,female,BR00031
160019,6,female,BR00031
160020,6,female,BR00031
160022,6,female,BR00031
160028,6,female,BR00031
160030,6,female,BR00031
160037,6,female,BR00031
160038,6,female,BR00031
160042,6,female,BR00031
160043,6,female,BR00031
160044,6,female,BR00031
160045,6,female,BR00031
160046,6,female,BR00031
160047,6,female,BR00031
160048,6,female,BR00031
160051,6,female,BR00031
160053,6,female,BR00031
160056,6,female,BR00031
160061,6,female,BR00031
160062,6,female,BR00031
160063,6,female,BR00031
160064,6,female,BR00031
160067,6,female,BR00031
160068,6,female,BR00031
160069,6,female,BR00031
160072,6,female,BR00031
160075,6,female,BR00031
160076,6,female,BR00031
160079,6,female,BR00031
160080,6,female,BR00031
160081,6,female,BR00031
160086,6,female,BR00031
160087,6,female,BR00031
160089,6,female,BR00031
160090,6,female,BR00031
160091,6,female,BR00031
160093,6,female,BR00031
160095,6,female,BR00031
160096,6,female,BR00031
160097,6,female,BR00031
160099,6,female,BR00031
160100,6,female,BR00031
160102,6,female,BR00031
160103,6,female,BR00031
160109,6,female,BR00031
160115,6,female,BR00031
160116,6,female,BR00031
160119,6,female,BR00031
160121,6,female,BR00031
160126,6,female,BR00031
160127,6,female,BR00031
160128,6,female,BR00031
160129,6,female,BR00031
160132,6,female,BR00031
160133,6,female,BR00031
160138,6,female,BR00031
160139,6,female,BR00031
160141,6,female,BR00032
160142,6,female,BR00032
160148,6,female,BR00033
160149,6,female,BR00033
160151,6,female,BR00033
160152,6,female,BR00033
160154,6,female,BR00033
160157,6,female,BR00033
160158,6,female,BR00033
160160,6,female,BR00033
160161,6,female,BR00033
160162,6,female,BR00033
160164,6,female,BR00033
160165,6,female,BR00033
160166,6,female,BR00033
160167,6,female,BR00033
160170,6,female,BR00033
160171,6,female,BR00033
160172,6,female,BR00033
160174,6,female,BR00033
160175,6,female,BR00033
160176,6,female,BR00033
160179,6,female,BR00033
160181,6,female,BR00033
160182,6,female,BR00033
160183,6,female,BR00033
160184,6,female,BR00033
160186,6,female,BR00033
160188,6,female,BR00033
160189,6,female,BR00033
160192,6,female,BR00033
160193,6,female,BR00033
160196,6,female,BR00033
160197,6,female,BR00033
160199,6,female,BR00033
160201,6,female,BR00033
160203,6,female,BR00033
160204,6,female,BR00033
160207,6,female,BR00033
160212,6,female,BR00033
160213,6,female,BR00033
160215,6,female,BR00033
160217,6,female,BR00033
160218,6,female,BR00033
160219,6,female,BR00033
160221,6,female,BR00033
160222,6,female,BR00033
160224,6,female,BR00033
160225,6,female,BR00033
160229,6,female,BR00033
160234,6,female,BR00033
160235,6,female,BR00033
160236,6,female,BR00033
160238,6,female,BR00033
160242,6,female,BR00033
160244,6,female,BR00033
160246,6,female,BR00033
160249,6,female,BR00034
160250,6,female,BR00034
160252,6,female,BR00034
160256,6,female,BR00034
160258,6,female,BR00034
160260,6,female,BR00034
160262,6,female,BR00034
160264,6,female,BR00034
160266,6,female,BR00034
160275,6,female,BR00034
160277,6,female,BR00034
160283,6,female,BR00034
160284,6,female,BR00034
160285,6,female,BR00034
160288,6,female,BR00034
160289,6,female,BR00034
160290,6,female,BR00034
160291,6,female,BR00034
160293,6,female,BR00034
160295,6,female,BR00035
160296,6,female,BR00035
160297,6,female,BR00035
160302,6,female,BR00035
160303,6,female,BR00035
160304,6,female,BR00035
160305,6,female,BR00035
160306,6,female,BR00035
160307,6,female,BR00035
160309,6,female,BR00035
160313,6,female,BR00035
160315,6,female,BR00035
160316,6,female,BR00035
160322,6,female,BR00036
160323,6,female,BR00036
160326,6,female,BR00036
160327,6,female,BR00036
160329,6,female,BR00036
160331,6,female,BR00036
160332,6,female,BR00036
160333,6,female,BR00036
160336,6,female,BR00037
160346,6,female,BR00037
160349,6,female,BR00037
160350,6,female,BR00037
160351,6,female,BR00037
160353,6,female,BR00037
160356,6,female,BR00037
160359,6,female,BR00037
160360,6,female,BR00037
160363,6,female,BR00037
160367,6,female,BR00037
160368,6,female,BR00037
160370,6,female,BR00037
160371,6,female,BR00037
160372,6,female,BR00037
160373,6,female,BR00037
160374,6,female,BR00037
160376,6,female,BR00037
160382,6,female,BR00037
160387,6,female,BR00037
160390,6,female,BR00037
160391,6,female,BR00037
160394,6,female,BR00037
160396,6,female,BR00037
160397,6,female,BR00037
160399,6,female,BR00037
160400,6,female,BR00037
160403,6,female,BR00037
160404,6,female,BR00037
160408,6,female,BR00037
160409,6,female,BR00037
160410,6,female,BR00037
160411,6,female,BR00037
160416,6,female,BR00037
160418,6,female,BR00037
160420,6,female,BR00037
160424,6,female,BR00037
160428,6,female,BR00037
160429,6,female,BR00037
160430,6,female,BR00037
160432,6,female,BR00037
160434,6,female,BR00037
160437,6,female,BR00037
160438,6,female,BR00037
160439,6,female,BR00037
160442,6,female,BR00037
160443,6,female,BR00037
160446,6,female,BR00037
160447,6,female,BR00037
160449,6,female,BR00037
160450,6,female,BR00037
160451,6,female,BR00037
160452,6,female,BR00037
160453,6,female,BR00037
160454,6,female,BR00037
160456,6,female,BR00037
160458,6,female,BR00037
160459,6,female,BR00037
160460,6,female,BR00037
160464,6,female,BR00037
160466,6,female,BR00037
160470,6,female,BR00037
160471,6,female,BR00037
160474,6,female,BR00037
160479,6,female,BR00037
160480,6,female,BR00037
160483,6,female,BR00037
160485,6,female,BR00037
160487,6,female,BR00037
160489,6,female,BR00037
160492,6,female,BR00037
160493,6,female,BR00037
160495,6,female,BR00037
160496,6,female,BR00037
160498,6,female,BR00037
160499,6,female,BR00037
160500,6,female,BR00037
160501,6,female,BR00037
160502,6,female,BR00037
160504,6,female,BR00037
160508,6,female,BR00037
160512,6,female,BR00038
160514,6,female,BR00038
160515,6,female,BR00038
160517,6,female,BR00038
160518,6,female,BR00038
160519,6,female,BR00038
160520,6,female,BR00038
160523,6,female,BR00038
160524,6,female,BR00038
160525,6,female,BR00038
160526,6,female,BR00038
160527,6,female,BR00038
160528,6,female,BR00038
160530,6,female,BR00038
160533,6,female,BR00039
160535,6,female,BR00039
160538,6,female,BR00039
160540,6,female,BR00039
160543,6,female,BR00039
160546,6,female,BR00039
160547,6,female,BR00039
160551,6,female,BR00040
160552,6,female,BR00040
160555,6,female,BR00040
160556,6,female,BR00040
160562,6,female,BR00040
160565,6,female,BR00040
160566,6,female,BR00040
160568,6,female,BR00041
160570,6,female,BR00041
160571,6,female,BR00041
160572,6,female,BR00041
160574,6,female,BR00042
160575,6,female,BR00042
160577,6,female,BR00042
160579,6,female,BR00042
160581,6,female,BR00043
160584,6,female,BR00043
160586,6,female,BR00043
160587,6,female,BR00043
160595,6,female,BR00043
160597,6,female,BR00043
160599,6,female,BR00043
160604,6,female,BR00044
160612,6,female,BR00044
160617,6,female,BR00044
160619,6,female,BR00044
160622,6,female,BR00044
160623,6,female,BR00044
160625,6,female,BR00044
160628,6,female,BR00044
160630,6,female,BR00044
160632,6,female,BR00044
160638,6,female,BR00044
160642,6,female,BR00044
160654,6,female,BR00044
160655,6,female,BR00045
160657,6,female,BR00045
160658,6,female,BR00045
160662,6,female,BR00045
160666,6,female,BR00045
160669,6,female,BR00045
160671,6,female,BR00045
160672,6,female,BR00045
160678,6,female,BR00045
160679,6,female,BR00045
160680,6,female,BR00045
160682,6,female,BR00045
160686,6,female,BR00045
160689,6,female,BR00045
160693,6,female,BR00045
160694,6,female,BR00046
160697,6,female,BR00046
160699,6,female,BR00046
160700,6,female,BR00046
160702,6,female,BR00046
160703,6,female,BR00046
160704,6,female,BR00046
160705,6,female,BR00046
160706,6,female,BR00046
160708,6,female,BR00046
160713,6,female,BR00046
160719,6,female,BR00046
160720,6,female,BR00046
160721,6,female,BR00046
160722,6,female,BR00046
160728,6,female,BR00047
160734,6,female,BR00047
160737,6,female,BR00047
160741,6,female,BR00047
160744,6,female,BR00047
160747,6,female,BR00047
160749,6,female,BR00047
160756,6,female,BR00047
160757,6,female,BR00047
160758,6,female,BR00047
160762,6,female,BR00047
160764,6,female,BR00047
160766,6,female,BR00047
160767,6,female,BR00047
160768,6,female,BR00047
160769,6,female,BR00047
160772,6,female,BR00047
160780,6,female,BR00047
160785,6,female,BR00047
160786,6,female,BR00047
160791,6,female,BR00047
160792,6,female,BR00047
160793,6,female,BR00047
160797,6,female,BR00048
160799,6,female,BR00048
160802,6,female,BR00048
160803,6,female,BR00048
160804,6,female,BR00048
160806,6,female,BR00048
160807,6,female,BR00048
160808,6,female,BR00048
160810,6,female,BR00049
160812,6,female,BR00049
160814,6,female,BR00049
160815,6,female,BR00049
160816,6,female,BR00049
160817,6,female,BR00049
160818,6,female,BR00049
160820,6,female,BR00049
160821,6,female,BR00049
160823,6,female,BR00049
160824,6,female,BR00050
160827,6,female,BR00050
160828,6,female,BR00050
160830,6,female,BR00050
160831,6,female,BR00050
160832,6,female,BR00050
160833,6,female,BR00050
160834,6,female,BR00050
160835,6,female,BR00050
160837,6,female,BR00050
160840,6,female,BR00051
160842,6,female,BR00051
160846,6,female,BR00051
160847,6,female,BR00051
160850,6,female,BR00051
160855,6,female,BR00051
160856,6,female,BR00051
160863,6,female,BR00052
160864,6,female,BR00052
160865,6,female,BR00052
160866,6,female,BR00052
160867,6,female,BR00052
160869,6,female,BR00052
160872,6,female,BR00052
160873,6,female,BR00052
160875,6,female,BR00053
160879,6,female,BR00053
160882,6,female,BR00053
160889,6,female,BR00053
160893,6,female,BR00053
160894,6,female,BR00053
160909,6,female,BR00053
160910,6,female,BR00053
160915,6,female,BR00053
160918,6,female,BR00053
160920,6,female,BR00053
160921,6,female,BR00053
160922,6,female,BR00053
160926,6,female,BR00053
160928,6,female,BR00053
160933,6,female,BR00053
160937,6,female,BR00053
160942,6,female,BR00053
160945,6,female,BR00053
160947,6,female,BR00053
160949,6,female,BR00053
160950,6,female,BR00053
160951,6,female,BR00053
160954,6,female,BR00053
160956,6,female,BR00053
160957,6,female,BR00053
160959,6,female,BR00053
160961,6,female,BR00053
160962,6,female,BR00053
160963,6,female,BR00053
160964,6,female,BR00053
160967,6,female,BR00053
160971,6,female,BR00053
160972,6,female,BR00053
160976,6,female,BR00053
160986,6,female,BR00054
160989,6,female,BR00054
160990,6,female,BR00054
160992,6,female,BR00054
160993,6,female,BR00054
160994,6,female,BR00054
160995,6,female,BR00054
160996,6,female,BR00054
160997,6,female,BR00054
160998,6,female,BR00054
160999,6,female,BR00054
161001,6,female,BR00054
161008,6,female,BR00054
161019,6,female,BR00054
161021,6,female,BR00054
161026,6,female,BR00054
161030,6,female,BR00054
161036,6,female,BR00054
161044,6,female,BR00054
161045,6,female,BR00054
161048,6,female,BR00054
161049,6,female,BR00054
161051,6,female,BR00054
161052,6,female,BR00054
161055,6,female,BR00054
161062,6,female,BR00054
161064,6,female,BR00054
161067,6,female,BR00054
161070,6,female,BR00054
161071,6,female,BR00054
161072,6,female,BR00054
161076,6,female,BR00054
161078,6,female,BR00054
161080,6,female,BR00054
161083,6,female,BR00054
161084,6,female,BR00054
161086,6,female,BR00054
161092,6,female,BR00054
161093,6,female,BR00054
161096,6,female,BR00054
161101,6,female,BR00054
161102,6,female,BR00054
161103,6,female,BR00054
161104,6,female,BR00054
161105,6,female,BR00054
161106,6,female,BR00054
161109,6,female,BR00054
161111,6,female,BR00054
161112,6,female,BR00054
161114,6,female,BR00054
161119,6,female,BR00054
161121,6,female,BR00054
161124,6,female,BR00054
161125,6,female,BR00054
161126,6,female,BR00054
161129,6,female,BR00055
161130,6,female,BR00055
161131,6,female,BR00055
161132,6,female,BR00055
161135,6,female,BR00055
161139,6,female,BR00055
161143,6,female,BR00055
161149,6,female,BR00055
161151,6,female,BR00055
161153,6,female,BR00055
161156,6,female,BR00055
161159,6,female,BR00055
161160,6,female,BR00055
161161,6,female,BR00055
161162,6,female,BR00055
161168,6,female,BR00055
161174,6,female,BR00055
161177,6,female,BR00055
161182,6,female,BR00055
161183,6,female,BR00055
161191,6,female,BR00055
161192,6,female,BR00055
161196,6,female,BR00055
161197,6,female,BR00055
161201,6,female,BR00055
161202,6,female,BR00055
161203,6,female,BR00055
161206,6,female,BR00055
161209,6,female,BR00055
161213,6,female,BR00055
161214,6,female,BR00055
161218,6,female,BR00055
161220,6,female,BR00055
161221,6,female,BR00055
161224,6,female,BR00055
